season,weather,temp,humidity,windspeed,casual,count,day,month,year,weekday,am_or_pm,holidays,lag1,lag2,lag3,rolling_3,rolling_6,is_peak,weekend_bad_weather
3,3,5.164139169818692,127.88259727025908,28.620136500168257,10,263.9527899758874,3,10,2011,1,0,0,260.29768818775057,105.5564582853316,224.4866010143068,209.93564548299003,202.377654592632,1,0
3,1,14.620692718267762,82.23735340505037,21.63553337358683,21,191.24729828539785,3,10,2011,1,0,0,263.9527899758874,260.29768818775057,105.5564582853316,238.49925881634545,203.24183968836687,1,0
2,3,14.52294918221177,84.00245638800982,10.40549504242994,42,195.1553248962512,3,10,2011,1,0,0,191.24729828539785,263.9527899758874,260.29768818775057,216.785137719179,206.7826934408209,0,0
2,1,18.819958781829868,132.09906939677077,6.770174666345657,39,142.88790885495035,3,10,2011,1,0,0,195.1553248962512,191.24729828539785,263.9527899758874,176.43017734553334,193.1829114142615,0,0
4,3,10.6780870210919,101.01965114758212,29.6172621223374,27,177.5511087286381,3,10,2011,1,1,0,142.88790885495035,195.1553248962512,191.24729828539785,171.86478082661338,205.18201982147923,0,0
2,1,28.53151064724117,86.04154889561039,8.39893624043678,5,195.4523172448677,3,10,2011,1,1,0,192.5764768190668,196.62877854243013,245.68746052671912,194.88585753545507,191.79734178611204,0,0
4,1,18.718427926716867,57.99260001020508,15.7985141169858,37,302.60348972866905,3,10,2011,1,1,0,268.63675885739787,269.65191528958644,195.4523172448677,280.2973879585513,237.59162274700296,1,0
2,3,4.616276261667876,59.4183918100572,5.071128353344983,12,302.9623419987746,3,10,2011,1,1,0,142.66778619371223,164.49463957628808,302.60348972866905,203.37492258959185,241.8361552740714,0,0
3,2,24.202679261620368,63.624644599468986,2.759574686804047,48,299.0137461220428,3,10,2011,1,1,0,302.9623419987746,142.66778619371223,164.49463957628808,248.21462477151007,246.72979374614744,0,0
3,4,1.694630602259351,68.09534249580156,21.836273329661168,2,71.74175538972003,4,10,2011,1,0,0,311.2739311578178,199.34860420946063,299.0137461220428,194.121430252333,221.1680275119213,0,1
2,2,17.95395632217398,61.6350622300408,3.2346397370043327,31,344.78452307369906,4,10,2011,1,0,0,71.74175538972003,311.2739311578178,199.34860420946063,242.60006987374584,254.8541503252525,0,0
2,3,27.79426176605014,95.19376315396094,14.79541022131366,4,191.3074708498412,4,10,2011,1,0,0,187.23171555256823,344.78452307369906,71.74175538972003,241.10790315870304,217.6146667055178,0,0
1,4,3.399761242593081,107.386141291369,27.64566837083864,21,231.164445631711,4,10,2011,1,1,0,179.84423431584733,216.35615895501343,215.1064150580368,209.12161296752413,240.28992156832328,0,1
4,4,29.333977102106537,111.3448391676275,20.095636684772785,13,188.3218828380392,4,10,2011,1,1,0,121.5535629517238,136.12238730006538,231.164445631711,148.66594436327634,178.8937786654,1,1
4,3,12.532886692321362,89.04545361331904,26.27700483717397,24,113.91813144220684,4,10,2011,1,1,0,275.8397859626918,188.3218828380392,121.5535629517238,192.6932667476461,177.82003268773963,1,0
4,2,15.940704722445624,77.36323424640447,17.701312724050467,19,264.6500057630821,4,10,2011,1,1,0,113.91813144220684,275.8397859626918,188.3218828380392,218.13597438932712,183.40095937630156,1,0
1,2,3.2452328616916706,82.75202767976738,8.191339165453451,0,181.4264445021244,5,10,2011,1,0,0,241.9003352791032,83.33117050919269,184.28412785178688,168.8859834301403,193.0241411429149,0,0
2,1,23.387346645705048,93.14399108770932,19.05925469892253,14,235.3733082405068,5,10,2011,1,0,0,181.4264445021244,241.9003352791032,83.33117050919269,219.56669600724496,199.0964225575777,0,0
3,1,25.52304627340326,104.5795789832586,19.07332786986499,33,187.62734617256856,5,10,2011,1,0,0,235.3733082405068,181.4264445021244,241.9003352791032,201.47569963840013,185.65712209254707,0,0
4,3,10.082989771373292,108.8654105300136,20.1485260240856,1,186.1183831481307,5,10,2011,1,0,0,187.62734617256856,235.3733082405068,181.4264445021244,203.0396791870689,185.9628313086044,0,0
2,1,13.032864582532396,81.31265601941425,10.487323654318324,35,146.145809625739,5,10,2011,1,0,0,186.1183831481307,187.62734617256856,235.3733082405068,173.29717964881297,196.4319378280288,0,0
1,3,12.875626206382424,90.56967061935046,8.852781737495738,23,200.9415612944809,5,10,2011,1,0,0,171.49731491671534,146.145809625739,186.1183831481307,172.86156194564532,187.9506205663569,1,0
1,2,11.992748684526168,56.10803067533551,-0.189116068151763,31,97.85849603966837,5,10,2011,1,0,0,277.30973709721513,200.9415612944809,171.49731491671534,192.03659814378832,179.97855035365822,0,0
3,2,20.55915005805588,65.19951842995823,20.71098614994853,45,197.87523832334847,5,10,2011,1,0,0,97.85849603966837,277.30973709721513,200.9415612944809,191.0144904867442,181.93802621619452,0,0
4,4,23.9828884832998,84.9079370345207,18.69896557714973,12,133.4002203046094,5,10,2011,1,1,0,197.87523832334847,97.85849603966837,277.30973709721513,143.04465155587562,179.8137613293396,0,1
4,4,12.091670873662617,122.44563474764472,19.68746791443548,32,274.00649787614543,5,10,2011,1,1,0,133.4002203046094,197.87523832334847,97.85849603966837,201.76065216803465,196.89862515591128,0,1
1,3,25.96626490176986,106.30158782187326,27.3529734005599,41,309.46353556683295,5,10,2011,1,1,0,274.00649787614543,133.4002203046094,197.87523832334847,238.95675124919612,214.98562086796997,0,0
3,1,9.428992874407893,59.01422681907496,30.094415216903062,16,159.61371904320563,5,10,2011,1,1,0,246.10841435312992,309.46353556683295,274.00649787614543,238.39522298772303,220.07793757787863,0,0
2,2,7.452339275350859,120.74626995539587,4.015334039489288,30,160.49019931289453,5,10,2011,1,1,0,223.3133140483747,53.79762545191211,180.0695849833167,145.86704627106064,163.05945754891317,0,0
4,3,27.53806753135144,75.32838651523276,28.11639720292033,10,144.5382258640734,6,10,2011,1,0,1,219.6535226504316,162.33089051244335,212.1951936973376,175.50754634231637,187.0868910142592,0,0
3,2,19.577233121251787,125.32697489515706,13.828345835988758,42,250.0266036591932,6,10,2011,1,0,1,144.5382258640734,219.6535226504316,162.33089051244335,204.73945072456627,191.53910594939563,0,0
2,1,15.413697925071665,65.07198990232459,11.001218203318247,34,184.7792702229925,6,10,2011,1,0,1,173.1215426113601,209.1456488151868,149.64613567212655,189.0154872165133,210.93755425933264,1,0
4,1,17.658381686562194,104.4261883820567,19.872249437650336,39,313.17571087448164,6,10,2011,1,0,1,184.7792702229925,173.1215426113601,209.1456488151868,223.69217456961164,221.46240546188076,1,0
2,3,28.4137482858394,50.06628377432426,17.792410894013923,31,212.09262170146985,6,10,2011,1,1,1,130.1536271178304,179.14061179634692,363.02204856841774,173.7956202052159,242.3890910604755,0,0
2,1,14.83097587826487,97.85967569649614,5.071714267066921,26,144.91292283661988,6,10,2011,1,1,1,212.09262170146985,130.1536271178304,179.14061179634692,162.3863905519736,214.34529305416515,0,0
2,3,8.673218943287154,88.42398061037166,7.868686885979826,18,238.62387126849595,6,10,2011,1,1,1,279.98699066005224,144.91292283661988,212.09262170146985,221.1745949217229,197.48510756346923,0,0
4,2,21.25526632371431,66.7042998990979,27.70326881357026,33,181.04847238921687,6,10,2011,1,1,1,201.2951735643816,150.34415045808538,224.51802567864647,177.56259880389482,186.0631989172728,0,0
4,1,14.459451143073723,91.26526439820152,26.67596203291204,37,134.26953982091774,6,10,2011,1,1,1,181.04847238921687,201.2951735643816,150.34415045808538,172.20439525817224,168.67081034267642,0,0
3,1,3.543534276506218,116.9309581529386,29.60275018283609,25,109.45365174670226,7,10,2011,1,0,0,201.9828025829148,134.26953982091774,181.04847238921687,148.56866471684512,163.06563176036977,0,0
1,4,22.59979075722611,59.82959528286474,31.1032679836214,7,139.97700152452768,7,10,2011,1,0,0,109.45365174670226,201.9828025829148,134.26953982091774,150.47115195138176,161.3377736047768,0,1
4,2,5.741068086403198,88.84662792263813,22.11907833620561,15,128.76991443939153,7,10,2011,1,0,0,139.97700152452768,109.45365174670226,201.9828025829148,126.06685590354068,149.25023041727846,0,0
1,2,4.678773492732491,118.49010329481902,21.274217378983664,28,147.6039926821457,7,10,2011,1,0,0,128.76991443939153,139.97700152452768,109.45365174670226,138.78363621535516,143.67615046609995,0,0
3,4,20.314310239770585,101.89560096776428,27.05426240142556,31,150.93007084725167,7,10,2011,1,0,0,147.6039926821457,128.76991443939153,139.97700152452768,142.43465932292983,146.4529056371556,0,1
2,4,14.834105684158784,111.9980689898278,19.4734123050116,20,104.72655648562926,7,10,2011,1,0,0,150.93007084725167,147.6039926821457,128.76991443939153,134.42020667167571,130.24353128760802,0,1
2,4,4.783942898122794,87.23562421079353,17.90480019988554,31,294.2038649889622,7,10,2011,1,0,0,104.72655648562926,150.93007084725167,147.6039926821457,183.2868307739479,161.03523349465135,0,1
4,4,5.986138320642357,92.74050240693016,18.873696205104057,11,107.6959506963794,7,10,2011,1,0,0,297.0301404879293,294.2038649889622,104.72655648562926,232.97665205775715,183.69842936471628,1,1
2,4,19.854484984894405,101.69161683395548,14.171955938026914,47,238.20901218709167,7,10,2011,1,0,0,107.6959506963794,297.0301404879293,294.2038649889622,214.3117011238003,198.7992659488739,1,1
4,2,4.389417677578095,100.15212812211816,20.398753196840257,38,135.87668752939942,7,10,2011,1,0,0,238.20901218709167,107.6959506963794,297.0301404879293,160.59388347095702,196.2903687292319,0,0
2,1,22.175701189243505,86.43648886428525,12.097143126053025,34,255.89191687334176,7,10,2011,1,1,0,238.1665744750444,237.4419190162447,281.64407720174484,243.83347012154383,232.0442852003388,1,0
4,3,4.1953264430480495,64.43630632126536,22.84907240772989,2,246.7282650689533,7,10,2011,1,1,0,255.89191687334176,238.1665744750444,237.4419190162447,246.92891880578,258.0549587227373,1,0
3,4,18.96926943758173,86.19938638338782,21.042193296706795,4,201.20664879469248,7,10,2011,1,1,0,246.7282650689533,255.89191687334176,238.1665744750444,234.60894357899608,243.51323357167027,1,1
2,4,4.110136683671215,89.11923435159545,19.19685171346121,33,222.7305138085718,7,10,2011,1,1,0,201.20664879469248,246.7282650689533,255.89191687334176,223.55514255740607,233.6943063394748,1,1
2,4,2.33394575610865,110.2409102678814,23.216981637313523,35,227.30095967901264,7,10,2011,1,1,0,196.2416012849364,222.7305138085718,201.20664879469248,215.42435825750715,225.01665091825137,0,1
4,2,1.662774828180864,103.05460256566468,18.5715398824534,44,181.93035621466697,8,10,2011,0,0,0,128.80568587214137,227.30095967901264,196.2416012849364,179.34566725527384,193.0359609423369,0,0
1,2,14.69471788505821,60.00544430954709,15.582196267886513,2,80.21019099541311,8,10,2011,0,0,0,181.93035621466697,128.80568587214137,227.30095967901264,130.31541102740735,172.86988464245704,0,0
4,2,11.584426795712616,73.36255246217618,18.17632375628261,10,248.62522000871425,8,10,2011,0,0,0,80.21019099541311,181.93035621466697,128.80568587214137,170.2552557395983,177.18566900914746,0,0
2,4,-1.379122817652516,62.560308906541934,29.702914381765805,27,270.1080324464843,8,10,2011,0,0,0,142.2979101589763,248.62522000871425,80.21019099541311,220.34372087139184,175.32956594939938,0,0
3,2,8.869428911797893,68.02969038361402,26.556604893565343,8,159.9585378704825,8,10,2011,0,0,0,42.05359157290167,148.85170280091938,270.1080324464843,116.9546107481014,168.6491658097464,1,0
2,1,17.612445405495784,91.84314789391918,12.960044507506542,25,114.68117346685266,8,10,2011,0,0,0,159.9585378704825,42.05359157290167,148.85170280091938,105.56443430341248,146.32515805276947,1,0
1,2,13.381626092070626,127.803237434552,24.421891952008178,26,278.8703652168924,8,10,2011,0,0,0,290.00222545787403,102.42884703287412,114.68117346685266,223.76714590254707,164.66579010297957,0,0
1,4,27.03971300952205,70.8403388555953,13.63293902143156,44,259.67208231462644,8,10,2011,0,1,0,278.8703652168924,290.00222545787403,102.42884703287412,276.1815576631312,200.9355385599337,0,0
2,4,0.1298842969874893,72.97818153986549,29.614653065051577,31,159.0821059821618,8,10,2011,0,1,0,259.67208231462644,278.8703652168924,290.00222545787403,232.5415178378937,200.7894665785469,0,0
1,3,28.55775342509205,120.8725457741215,15.246041981186131,16,225.75210669278133,8,10,2011,0,1,0,128.02147478937138,134.88861832399994,227.54338316641247,162.88739993538442,189.15996187822557,1,0
2,3,18.590495634323933,79.48866003201908,12.481644990422398,48,165.57150574140857,8,10,2011,0,1,0,225.75210669278133,128.02147478937138,134.88861832399994,173.11502907452063,173.47653244935591,1,0
3,4,14.070816496521058,93.69420564576762,31.300241853980868,4,163.82734476783585,8,10,2011,0,1,0,146.69071097971937,54.16553491117209,165.57150574140857,121.56119688624264,147.33811298038142,0,0
2,4,18.56170169663376,63.59697725290213,18.72476604336368,43,228.28854658831187,9,10,2011,0,0,0,253.53168399478992,266.027651028113,163.82734476783585,249.28262720373849,185.42191204499036,0,0
3,1,10.116662241697446,76.46140326912149,25.833059307545064,6,261.27594167564394,9,10,2011,0,0,0,245.9649405079031,228.28854658831187,253.53168399478992,245.1764762572865,236.48601809376623,0,0
1,3,18.388123481737253,86.5247221081122,1.6931609064334667,19,262.1054744804814,9,10,2011,0,0,0,261.27594167564394,245.9649405079031,228.28854658831187,256.4487855546764,252.8657063792072,0,0
3,4,10.815096872439788,101.99664315216248,19.57944356162165,43,116.4556081980885,9,10,2011,0,0,0,262.1054744804814,261.27594167564394,245.9649405079031,213.2790081180715,227.9370325742032,0,0
3,3,11.524237538547643,113.19073264902134,7.701428695766056,40,238.877917430698,9,10,2011,0,0,0,116.4556081980885,262.1054744804814,261.27594167564394,205.8130000364229,225.49473814685447,0,0
4,4,0.4275262122969536,108.97621525932584,20.40296953878797,7,288.64510189623525,9,10,2011,0,0,0,238.877917430698,116.4556081980885,262.1054744804814,214.6595425083408,235.55416403150835,0,0
3,3,12.27156366545657,55.621014297970575,2.642482229013984,34,124.59220452948516,9,10,2011,0,0,0,96.9820735268618,288.64510189623525,238.877917430698,170.07312665086093,187.9430633436417,1,0
4,4,9.038253789234972,54.466102087556834,17.5342811205252,24,122.98796052194484,9,10,2011,0,0,0,75.1881789432809,280.4629809264329,124.59220452948516,159.54637346388645,164.8097500573735,0,0
4,2,9.16610715705963,93.873225744309,16.046354375417366,16,152.49290430465936,9,10,2011,0,1,0,122.98796052194484,75.1881789432809,280.4629809264329,116.88968125662858,142.11771712544416,0,0
2,2,2.243711044040449,82.61033999160159,24.19863999512925,38,264.64881124453245,9,10,2011,0,1,0,152.49290430465936,122.98796052194484,75.1881789432809,180.04322535704577,170.0621734117226,0,0
1,4,30.993935028564465,110.93583498844863,14.44900673534442,24,215.01917343091176,9,10,2011,0,1,0,264.64881124453245,152.49290430465936,122.98796052194484,210.7202963267014,185.1333348952937,0,0
4,4,2.09660562839401,128.59098596605313,1.7532278324739157,38,239.8446292289123,9,10,2011,0,1,0,140.4341941275882,215.01917343091176,264.64881124453245,198.4326655958043,189.2379454764248,0,0
1,3,19.302000068559444,110.30480408644532,19.81024467515289,38,277.6844589784879,9,10,2011,0,1,0,239.8446292289123,140.4341941275882,215.01917343091176,219.321094111663,215.020695219182,1,0
4,2,9.123221258842452,60.14712543640657,8.263030771089124,45,231.217245502254,9,10,2011,0,1,0,277.6844589784879,239.8446292289123,140.4341941275882,249.58211123655164,228.14141875211445,1,0
3,3,19.39324912429782,95.21864877422104,25.454280511975035,13,141.00214094732144,9,10,2011,0,1,0,263.6312813964191,168.1257013129225,225.12126671383524,190.91970788555452,217.79701580854,0,0
2,4,23.691977073808125,81.222072772066,9.86445056106394,28,151.96433779257808,9,10,2011,0,1,0,141.00214094732144,263.6312813964191,168.1257013129225,185.5325867121064,196.84366227755507,0,0
2,1,7.154889839530991,86.32515116303642,3.807445950014386,38,236.205826549022,10,10,2011,1,0,0,151.96433779257808,141.00214094732144,263.6312813964191,176.39076842964073,197.6750924520164,0,0
1,2,-0.1586735950719591,126.3126139304994,7.223501137238841,9,194.54205347779185,10,10,2011,1,0,0,216.58470992318848,236.205826549022,151.96433779257808,215.77752998333435,200.65505834772011,0,0
4,4,25.69831300332001,79.62691395361108,2.7773462342569526,1,133.86625069946177,10,10,2011,1,0,0,194.54205347779185,216.58470992318848,236.205826549022,181.6643380334809,179.02755323156055,0,1
3,1,-3.948074042911738,51.406442392396016,31.956179248637632,26,182.28241346642363,10,10,2011,1,0,0,133.86625069946177,194.54205347779185,216.58470992318848,170.2302392145593,185.90759865141092,0,0
3,1,23.146599290728577,67.30968741024157,1.76093141756865,12,167.09189952316063,10,10,2011,1,0,0,182.28241346642363,133.86625069946177,194.54205347779185,161.0801878963489,188.42885893984135,0,0
1,4,10.575053933028215,115.84253492669929,21.96962705445636,1,212.4638353807937,10,10,2011,1,0,0,167.09189952316063,182.28241346642363,133.86625069946177,187.2793827901262,184.47186041180336,0,1
4,3,13.128787709355542,88.68921326131976,15.637876221735972,41,211.2886074619548,10,10,2011,1,0,0,212.4638353807937,167.09189952316063,182.28241346642363,196.94811412196995,183.5891766682644,1,0
4,4,28.98481554366228,106.43274660134782,16.812974957214774,13,192.1968793918817,10,10,2011,1,0,0,211.2886074619548,212.4638353807937,167.09189952316063,205.31644074487693,183.1983143206127,1,1
2,4,28.3944383156018,116.64420545508231,2.1537320395673576,16,254.21486949565977,10,10,2011,1,0,0,192.1968793918817,211.2886074619548,212.4638353807937,219.2334521164989,203.2564174533124,1,1
4,2,1.509785762729189,101.18463438046643,24.555008895664624,48,338.5236912490333,10,10,2011,1,0,0,192.73364907201608,254.21486949565977,192.1968793918817,261.8240699389033,233.57025534188992,0,0
2,1,14.560365525007416,79.64396046107152,30.282223937238964,28,208.3957032058061,10,10,2011,1,1,0,281.8361979669794,260.47694403182936,273.5603738146675,250.23628173487185,259.254426556722,0,0
4,4,18.50090022571805,93.8688111276191,23.775721300080995,22,172.31465180042113,10,10,2011,1,1,0,311.49354595857403,208.3957032058061,281.8361979669794,230.734633654934,251.3462361297129,1,1
4,3,21.322037643293097,99.07669194187632,20.32586155010264,22,123.8723187011373,10,10,2011,1,1,0,172.31465180042113,311.49354595857403,208.3957032058061,202.5601721533777,226.39822694412456,1,0
3,4,16.411673490481174,103.66064502094694,7.139815029767831,6,177.59036255534537,10,10,2011,1,1,0,179.34761726315352,227.8583504977616,123.8723187011373,194.9321101054204,198.7461411293988,0,1
4,2,18.27561791990389,63.76741129782317,26.063315338336125,44,148.0232845672935,10,10,2011,1,1,0,177.59036255534537,179.34761726315352,227.8583504977616,168.320421461931,171.5010975641854,0,0
2,1,18.554601567526475,87.97628128043313,5.0878602658681,18,256.901764244028,11,10,2011,1,0,0,192.30905165963725,148.0232845672935,177.59036255534537,199.07803349031985,197.00507179786987,0,0
2,4,12.775872711038572,118.19357471125278,28.2839508919426,32,191.82299586920053,11,10,2011,1,0,0,198.69110032550944,256.901764244028,192.30905165963725,215.80528681291287,194.22309320350237,0,1
3,2,22.20635840282589,104.72916818225931,10.97692397554387,0,33.62304943604834,11,10,2011,1,0,0,213.2005141890692,191.82299586920053,198.69110032550944,146.21551983143956,181.0914126205821,0,0
1,4,4.668772896382351,50.68730661844012,13.26185016983717,11,166.12968599819587,11,10,2011,1,0,0,33.62304943604834,213.2005141890692,191.82299586920053,137.65108320777134,176.72818501034192,0,1
2,2,15.12563003433448,85.37350096577362,7.638111021397078,24,119.99587925216896,11,10,2011,1,0,0,166.12968599819587,33.62304943604834,213.2005141890692,106.58287156213794,153.91053751169872,0,0
1,1,29.477194859619765,110.85329452303247,15.590032030305416,22,260.70670692283574,11,10,2011,1,0,0,119.99587925216896,166.12968599819587,33.62304943604834,182.27742405773373,164.24647194458643,1,0
4,1,0.743793206013514,95.79095364686964,25.74016094599334,24,130.96739058970127,11,10,2011,1,0,0,260.70670692283574,119.99587925216896,166.12968599819587,170.55665892156887,154.1038710646699,1,0
4,4,14.312613836907444,52.51916354025624,30.07005723359935,23,128.01880004316385,11,10,2011,1,0,0,117.59208764276488,130.96739058970127,260.70670692283574,125.52609275854354,153.90175840813842,0,1
4,1,2.524251683195324,115.0049046334204,0.6984291779202395,22,205.53053941094345,11,10,2011,1,1,0,175.24440713011376,163.476413989045,117.38910955997792,181.41712017670093,193.7093948521269,1,0
3,2,19.91496269711202,78.26211203390649,30.528993119985422,37,157.57941725499566,11,10,2011,1,1,0,236.6016448680312,110.25806716706973,205.53053941094345,168.1463764300324,174.78174830336647,0,0
1,1,18.58676756293196,99.51247785839652,25.12005687407511,22,129.46799862212458,11,10,2011,1,1,0,157.57941725499566,236.6016448680312,110.25806716706973,174.54968691505067,169.1136790755464,0,0
3,1,1.597687358542819,86.47406413946203,29.319325826291745,11,287.8034229005906,11,10,2011,1,1,0,129.46799862212458,157.57941725499566,236.6016448680312,191.61694625923715,187.87351503729252,0,0
3,1,18.15023515124632,77.89160818713457,24.410087710216,23,77.3262085049702,12,10,2011,1,0,0,293.8469689352027,287.8034229005906,129.46799862212458,219.65886678025475,197.10427684765247,0,0
3,2,1.9825516212868308,65.49879804009367,24.962289020360323,33,117.43261682954832,12,10,2011,1,0,0,172.77162727761544,149.9713626101747,223.4029240535956,146.72520223911306,181.17487911405428,1,0
3,4,18.67525431228161,107.92207879365031,2.511961259199908,30,123.60022806690718,12,10,2011,1,0,0,131.4776775995755,117.43261682954832,172.77162727761544,124.1701741653439,153.10940607290277,1,1
3,3,20.79510035503216,123.9204674571128,9.536981187463502,22,154.96522224427366,12,10,2011,1,0,0,123.60022806690718,131.4776775995755,117.43261682954832,136.681042636919,141.7031224380158,0,0
3,3,6.1524420400540265,99.30231203830628,21.635825942057025,6,210.506782168488,12,10,2011,1,1,0,262.1455152664064,154.96522224427366,123.60022806690718,209.20583989305624,166.68800702919984,0,0
2,2,6.114617043905973,75.32208554455691,31.918547824351336,19,187.83566192039308,12,10,2011,1,1,0,149.63545776158918,143.26486028964865,210.506782168488,160.2453266572105,184.7255832751332,0,0
4,3,25.58598085432968,62.09276787185016,25.287989845775336,49,111.14905835624134,12,10,2011,1,1,0,283.2880543066432,224.21357548043324,187.83566192039308,206.2168960477728,183.23111135249144,1,0
2,2,19.411064384046504,41.323132860999465,14.250316592247504,9,143.6179013413564,12,10,2011,1,1,0,195.0618004658728,210.8358337465621,111.14905835624134,183.17184518459732,194.69437061618487,0,0
2,4,18.88179987389444,91.84441541659008,11.695935969670607,16,237.13889787931947,12,10,2011,1,1,0,143.6179013413564,195.0618004658728,210.8358337465621,191.93953322884977,196.8485910159992,0,1
2,2,1.4775868398609315,73.36236844716242,3.779438959593492,20,168.93130038785085,13,10,2011,1,0,0,177.11017889921084,237.13889787931947,143.6179013413564,194.39345905546065,188.7826521200288,0,0
2,2,17.75420032634231,67.42308289671382,1.4786657308946056,16,187.0759350034344,13,10,2011,1,0,0,180.4196421252868,168.93130038785085,177.11017889921084,178.80895917219092,182.38230927274316,0,0
4,1,16.60434863190483,103.94335392780724,30.608348959361148,37,272.93652698641006,13,10,2011,1,0,0,232.31280586753653,171.54835480182425,187.0759350034344,225.59922921859047,202.20409419539047,0,0
4,3,3.3502247401847374,82.62970508888658,26.585102728268662,27,135.54215961859063,13,10,2011,1,0,0,272.93652698641006,232.31280586753653,171.54835480182425,213.59716415751265,196.6392374005137,0,0
3,3,7.80656785123003,111.74356917036462,1.1273514389513313,1,225.2648328637301,13,10,2011,1,1,0,248.7063317146373,220.359338848552,79.4925490982595,231.4435011423067,187.48220553568308,0,0
3,2,3.386775624157256,52.14232959309689,9.4326343817889,32,110.03783216900284,13,10,2011,1,1,0,225.2648328637301,248.7063317146373,220.359338848552,194.669665582457,163.14688363997024,0,0
1,3,1.7974920436303408,107.00393222617738,25.27357103457244,24,277.9005182493476,13,10,2011,1,1,0,72.11077225445558,110.03783216900284,225.2648328637301,153.34970755760224,192.39660434995423,0,0
2,3,7.112214928896819,102.7309261134368,20.65454742635632,15,119.15073883839604,13,10,2011,1,1,0,100.41664852662714,275.92484368610656,277.9005182493476,165.16407701704347,159.25689228732264,1,0
2,3,8.531097847668798,58.01453822136891,3.462660926499856,34,98.97966165879312,14,10,2011,1,0,0,196.32701539389743,218.4852324557504,161.77984505739067,171.26396983614725,195.9927374456597,0,0
1,3,4.930534479826811,108.8511382674358,28.54461014739128,2,111.0602737778122,14,10,2011,1,0,0,253.170733152873,98.97966165879312,196.32701539389743,154.403556196493,173.3004602494195,0,0
3,3,20.229436910810893,115.98040716816487,9.249847508638371,18,74.60901266984976,14,10,2011,1,0,0,111.0602737778122,253.170733152873,98.97966165879312,146.2800065335119,158.77198818482933,0,0
4,2,1.6391569560250066,81.8716966695603,27.350309218401627,43,153.3376087889934,14,10,2011,1,0,0,156.0032368611155,192.8848540395333,74.60901266984976,167.40856656321432,156.84428654836287,1,0
3,1,20.244132543118777,90.43164683235284,5.944154350180346,35,148.76336187779668,14,10,2011,1,0,0,269.3551316097564,153.3376087889934,156.0032368611155,190.48536742551576,165.82553430784083,0,0
3,1,14.02695523524937,61.65480784313797,18.307942251260865,3,109.33494578515108,14,10,2011,1,1,0,149.26210194638554,148.76336187779668,269.3551316097564,135.78680320311136,164.34273114486643,0,0
2,1,2.148364739939474,99.63449513785866,26.854515520178914,22,180.0366893808258,14,10,2011,1,1,0,109.33494578515108,149.26210194638554,148.76336187779668,146.21124570412107,168.34830656481816,0,0
4,3,20.57977660170491,103.82050533164276,0.5896406408215265,10,134.45075458821884,14,10,2011,1,1,0,60.224072655421,157.7362113630466,180.0366893808258,117.4703462022291,131.84079595317482,1,0
1,4,35.52372605880124,412.53082474928766,28.78074419752837,48,114.2596129384495,14,10,2011,1,1,0,134.45075458821884,60.224072655421,157.7362113630466,102.97814672736338,126.00704778518548,1,1
3,4,21.71251133460447,112.6727837133696,5.112373669655243,23,85.00302578160897,14,10,2011,1,1,0,114.2596129384495,134.45075458821884,60.224072655421,111.23779776942604,121.95172778459512,1,1
3,2,3.21635834423523,49.59573689808936,21.08596230988717,16,189.4878724459972,14,10,2011,1,1,0,283.22002811338115,195.77936098940097,85.00302578160897,222.8290871829267,167.0334424761761,0,0
1,2,6.756151728723345,97.71635194559224,23.639501600407385,12,102.5201881208978,14,10,2011,1,1,0,189.4878724459972,283.22002811338115,195.77936098940097,191.742696226759,161.71168139828927,0,0
2,1,18.913728922488712,60.16977492101891,2.3202035805570094,14,275.4171574524478,15,10,2011,0,0,0,227.4468734533472,102.5201881208978,189.4878724459972,201.79473967556453,212.31191342924532,0,0
4,3,24.625055435888505,118.35445285616927,8.766535267160284,3,182.12636340546985,15,10,2011,0,0,0,275.4171574524478,227.4468734533472,102.5201881208978,228.3301314370885,210.03641383192348,0,0
4,4,-1.507196531836028,80.18509658796815,14.810910556919383,47,154.47031892000146,15,10,2011,0,0,0,120.70835110251818,222.3202280546687,150.37098174804484,165.8329660257297,184.23556678052512,0,0
2,2,13.506466635507891,121.32096662727622,27.59052614349997,2,95.90843044482456,15,10,2011,0,0,0,154.47031892000146,120.70835110251818,222.3202280546687,123.69570015578168,154.31744561258793,1,0
2,3,-4.164976844894176,99.73249400559422,27.130494982465287,17,124.58042697178576,15,10,2011,0,0,0,205.71026895119823,95.90843044482456,154.47031892000146,142.06637545593642,153.94967074083283,1,0
3,3,4.549897009844567,52.39043431775688,18.97385785802603,16,85.98979379867515,15,10,2011,0,0,0,124.58042697178576,205.71026895119823,95.90843044482456,138.7601632405533,131.22793169816725,0,0
3,4,4.930872971228933,79.2905497626049,14.044471992012792,49,180.0024634156813,15,10,2011,0,1,0,138.32999263592143,82.60724227777368,276.4698143254816,133.6465661097924,151.86983768622255,0,0
2,3,12.110703596536313,52.46528502068973,19.74036661248841,46,314.2719182418332,15,10,2011,0,1,0,76.30260087177606,180.0024634156813,138.32999263592143,190.1923275097638,177.99733862807787,1,0
2,1,6.953641051989933,120.44547761303318,13.256336358969609,5,113.35278626287666,15,10,2011,0,1,0,314.2719182418332,76.30260087177606,180.0024634156813,167.97576845882892,150.8111672843104,1,0
